Station_Name,Date,Air_Temp_Min,Air_Temp_Min_Source_Flag,Air_Temp_Max,Air_Temp_Max_Source_Flag,Air_Temp_Avg ,Air_Temp_Avg_Source_Flag,Wind_Speed_10m_Avg_(km/h),Wind_Speed_10m_Avg_Source_Flag,Wind_Dir_10m_Avg ,Wind_Dir_10m_Avg_Source_Flag,Heating_Degree_Days_(DD),Heating_Degree_Days_Source_Flag,Cooling_Degree_Days_(DD),Cooling_Degree_Days_Source_Flag
Calgary Intl A,18-May-20,8.9,ACTUAL,19.9,ACTUAL,14,AGGREGATED,11.7,AGGREGATED,91.8,AGGREGATED,7.7,COMPUTED,0.1,COMPUTED
Calgary Intl A,19-May-20,8.2,ACTUAL,14.4,ACTUAL,10.9,AGGREGATED,13.9,AGGREGATED,344.8,AGGREGATED,8,COMPUTED,0,COMPUTED
Calgary Intl A,20-May-20,7.8,ACTUAL,11.7,ACTUAL,9.4,AGGREGATED,10.7,AGGREGATED,3.5,AGGREGATED,8.6,COMPUTED,0,COMPUTED
Calgary Intl A,21-May-20,2.7,ACTUAL,8.2,ACTUAL,5.7,AGGREGATED,25.5,AGGREGATED,322.6,AGGREGATED,8.7,COMPUTED,0,COMPUTED
Calgary Intl A,22-May-20,2.9,ACTUAL,5.3,ACTUAL,4.3,AGGREGATED,9.6,AGGREGATED,327.1,AGGREGATED,8.6,COMPUTED,0,COMPUTED
Calgary Intl A,23-May-20,4.7,ACTUAL,15.6,ACTUAL,9.2,AGGREGATED,10.2,AGGREGATED,295.7,AGGREGATED,7.5,COMPUTED,0.1,COMPUTED
Calgary Intl A,24-May-20,2.5,ACTUAL,20.8,ACTUAL,13.8,AGGREGATED,8.1,AGGREGATED,260.2,AGGREGATED,7.7,COMPUTED,0.1,COMPUTED
Calgary Intl A,25-May-20,7.3,ACTUAL,20.6,ACTUAL,14.9,AGGREGATED,12,AGGREGATED,243.9,AGGREGATED,6.8,COMPUTED,0,COMPUTED
Calgary Intl A,26-May-20,6,ACTUAL,15.3,ACTUAL,11,AGGREGATED,18.3,AGGREGATED,340.4,AGGREGATED,7.2,COMPUTED,0,COMPUTED
Calgary Intl A,27-May-20,2.5,ACTUAL,17.4,ACTUAL,10.7,AGGREGATED,11.5,AGGREGATED,345.7,AGGREGATED,6.7,COMPUTED,0,COMPUTED
Calgary Intl A,28-May-20,2.4,ACTUAL,19.8,ACTUAL,13,AGGREGATED,15,AGGREGATED,142.6,AGGREGATED,6.4,COMPUTED,0.1,COMPUTED
Calgary Intl A,29-May-20,7,ACTUAL,21.9,ACTUAL,15.1,AGGREGATED,10.2,AGGREGATED,43.3,AGGREGATED,6.5,COMPUTED,0,COMPUTED
Calgary Intl A,30-May-20,10.2,ACTUAL,26,ACTUAL,18.5,AGGREGATED,20,AGGREGATED,141.7,AGGREGATED,5.9,COMPUTED,0,COMPUTED
Calgary Intl A,31-May-20,10.4,ACTUAL,19.6,ACTUAL,14.6,AGGREGATED,17.2,AGGREGATED,242,AGGREGATED,5.3,COMPUTED,0,COMPUTED
Calgary Intl A,01-Jun-20,6,ACTUAL,18.9,ACTUAL,12.5,AGGREGATED,14.5,AGGREGATED,335.6,AGGREGATED,5.2,COMPUTED,0,COMPUTED
Calgary Intl A,02-Jun-20,5,ACTUAL,21.9,ACTUAL,14.9,AGGREGATED,10,AGGREGATED,232.7,AGGREGATED,5.3,COMPUTED,0.1,COMPUTED
Calgary Intl A,03-Jun-20,6.6,ACTUAL,19,ACTUAL,13.2,AGGREGATED,15,AGGREGATED,324.7,AGGREGATED,5.3,COMPUTED,0,COMPUTED
Calgary Intl A,04-Jun-20,5.3,ACTUAL,16.1,ACTUAL,11,AGGREGATED,8.8,AGGREGATED,2.9,AGGREGATED,5.1,COMPUTED,0,COMPUTED
Calgary Intl A,05-Jun-20,4,ACTUAL,18.6,ACTUAL,11.8,AGGREGATED,13.5,AGGREGATED,189.7,AGGREGATED,5,COMPUTED,0,COMPUTED
Calgary Intl A,06-Jun-20,9.4,ACTUAL,19.1,ACTUAL,13.6,AGGREGATED,13.6,AGGREGATED,108.5,AGGREGATED,6.2,COMPUTED,0.1,COMPUTED
Calgary Intl A,07-Jun-20,7.8,ACTUAL,11.6,ACTUAL,8.9,AGGREGATED,27.5,AGGREGATED,319.5,AGGREGATED,6.2,COMPUTED,0.2,COMPUTED
Calgary Intl A,08-Jun-20,4.6,ACTUAL,16.9,ACTUAL,10.8,AGGREGATED,15,AGGREGATED,190.9,AGGREGATED,5.9,COMPUTED,0.3,COMPUTED
Calgary Intl A,09-Jun-20,3.9,ACTUAL,18.6,ACTUAL,12.7,AGGREGATED,14,AGGREGATED,269,AGGREGATED,5.8,COMPUTED,0.1,COMPUTED
Calgary Intl A,10-Jun-20,10.3,ACTUAL,22.8,ACTUAL,17,AGGREGATED,15.2,AGGREGATED,275.5,AGGREGATED,5.8,COMPUTED,0,COMPUTED
Calgary Intl A,11-Jun-20,8.7,ACTUAL,23.7,ACTUAL,18,AGGREGATED,14.1,AGGREGATED,237.3,AGGREGATED,5.4,COMPUTED,0,COMPUTED
Calgary Intl A,12-Jun-20,13.1,ACTUAL,27.9,ACTUAL,18.9,AGGREGATED,14.9,AGGREGATED,195.9,AGGREGATED,5.4,COMPUTED,0.1,COMPUTED
Calgary Intl A,13-Jun-20,10.7,ACTUAL,21.8,ACTUAL,15.6,AGGREGATED,14.1,AGGREGATED,323.6,AGGREGATED,4.7,COMPUTED,0.1,COMPUTED
Calgary Intl A,14-Jun-20,8.5,ACTUAL,20,ACTUAL,14.3,AGGREGATED,13.1,AGGREGATED,294.8,AGGREGATED,5.7,COMPUTED,0,COMPUTED
Calgary Intl A,15-Jun-20,9.1,ACTUAL,19.3,ACTUAL,14.7,AGGREGATED,16.5,AGGREGATED,268.3,AGGREGATED,5.9,COMPUTED,0,COMPUTED
Calgary Intl A,16-Jun-20,7.7,ACTUAL,19.1,ACTUAL,13.9,AGGREGATED,13.9,AGGREGATED,343.8,AGGREGATED,5.2,COMPUTED,0,COMPUTED
Calgary Intl A,17-Jun-20,9.2,ACTUAL,15,ACTUAL,11.8,AGGREGATED,23,AGGREGATED,331.6,AGGREGATED,5.2,COMPUTED,0,COMPUTED
Calgary Intl A,18-Jun-20,8.5,ACTUAL,16,ACTUAL,11.9,AGGREGATED,12.1,AGGREGATED,12.6,AGGREGATED,5.3,COMPUTED,0.1,COMPUTED
Calgary Intl A,19-Jun-20,7.7,ACTUAL,21.4,ACTUAL,15.3,AGGREGATED,12.6,AGGREGATED,322,AGGREGATED,4.7,COMPUTED,0,COMPUTED
Calgary Intl A,20-Jun-20,11,ACTUAL,24.4,ACTUAL,17.9,AGGREGATED,8.7,AGGREGATED,94.4,AGGREGATED,4.2,COMPUTED,0.1,COMPUTED
Calgary Intl A,21-Jun-20,11.6,ACTUAL,22.9,ACTUAL,16.4,AGGREGATED,12.5,AGGREGATED,18.2,AGGREGATED,3.7,COMPUTED,0.1,COMPUTED
Calgary Intl A,22-Jun-20,9.7,ACTUAL,24.1,ACTUAL,18.1,AGGREGATED,9.1,AGGREGATED,186.1,AGGREGATED,3.7,COMPUTED,0.1,COMPUTED
Calgary Intl A,23-Jun-20,13.6,ACTUAL,24.1,ACTUAL,19.3,AGGREGATED,7.6,AGGREGATED,202.9,AGGREGATED,3.8,COMPUTED,0,COMPUTED
Calgary Intl A,24-Jun-20,12.8,ACTUAL,20.3,ACTUAL,15.3,AGGREGATED,11.3,AGGREGATED,345.6,AGGREGATED,4.3,COMPUTED,0,COMPUTED
Calgary Intl A,25-Jun-20,9.2,ACTUAL,23.7,ACTUAL,17.6,AGGREGATED,10.3,AGGREGATED,146.6,AGGREGATED,3.6,COMPUTED,0.2,COMPUTED
Calgary Intl A,26-Jun-20,12.8,ACTUAL,25.5,ACTUAL,18,AGGREGATED,14,AGGREGATED,124.5,AGGREGATED,3.8,COMPUTED,0.5,COMPUTED
Calgary Intl A,27-Jun-20,9.4,ACTUAL,18.9,ACTUAL,13.3,AGGREGATED,16.3,AGGREGATED,8.8,AGGREGATED,3.4,COMPUTED,0.4,COMPUTED
Calgary Intl A,28-Jun-20,8.3,ACTUAL,14.5,ACTUAL,10.7,AGGREGATED,20.9,AGGREGATED,344.7,AGGREGATED,3,COMPUTED,0.4,COMPUTED
Calgary Intl A,29-Jun-20,10.2,ACTUAL,17,ACTUAL,12.8,AGGREGATED,19.1,AGGREGATED,356.4,AGGREGATED,3.1,COMPUTED,0.3,COMPUTED
Calgary Intl A,30-Jun-20,10.2,ACTUAL,13.6,ACTUAL,11.8,AGGREGATED,20.4,AGGREGATED,349.6,AGGREGATED,3.1,COMPUTED,0.3,COMPUTED
Calgary Intl A,01-Jul-20,9.8,ACTUAL,20.9,ACTUAL,14.5,AGGREGATED,15.8,AGGREGATED,260.7,AGGREGATED,2.8,COMPUTED,0.2,COMPUTED
Calgary Intl A,02-Jul-20,11.5,ACTUAL,19.7,ACTUAL,15.8,AGGREGATED,17.2,AGGREGATED,249.3,AGGREGATED,3.2,COMPUTED,0.3,COMPUTED
Calgary Intl A,03-Jul-20,9.4,ACTUAL,24.7,ACTUAL,17.2,AGGREGATED,10.8,AGGREGATED,196.1,AGGREGATED,2.9,COMPUTED,0.6,COMPUTED
Calgary Intl A,04-Jul-20,9.9,ACTUAL,20.3,ACTUAL,15.1,AGGREGATED,17.8,AGGREGATED,322.8,AGGREGATED,3.1,COMPUTED,0.4,COMPUTED
Calgary Intl A,05-Jul-20,6.8,ACTUAL,20.6,ACTUAL,14.7,AGGREGATED,9.1,AGGREGATED,72.8,AGGREGATED,3.5,COMPUTED,0.3,COMPUTED
Calgary Intl A,06-Jul-20,9.2,ACTUAL,22.7,ACTUAL,16.8,AGGREGATED,13.4,AGGREGATED,169.2,AGGREGATED,3.1,COMPUTED,0.4,COMPUTED
Calgary Intl A,07-Jul-20,10.3,ACTUAL,16.8,ACTUAL,13.5,AGGREGATED,16.5,AGGREGATED,0.7,AGGREGATED,2.7,COMPUTED,0.3,COMPUTED
Calgary Intl A,08-Jul-20,10.4,ACTUAL,18,ACTUAL,13.4,AGGREGATED,27.2,AGGREGATED,313.2,AGGREGATED,2.2,COMPUTED,0.5,COMPUTED
Calgary Intl A,09-Jul-20,9,ACTUAL,21.6,ACTUAL,15.8,AGGREGATED,13.1,AGGREGATED,226.1,AGGREGATED,2,COMPUTED,0.8,COMPUTED
Calgary Intl A,10-Jul-20,11.2,ACTUAL,21.8,ACTUAL,17,AGGREGATED,13.5,AGGREGATED,109.5,AGGREGATED,2.5,COMPUTED,0.6,COMPUTED
Calgary Intl A,11-Jul-20,8.9,ACTUAL,24.6,ACTUAL,18.6,AGGREGATED,14,AGGREGATED,180,AGGREGATED,2.4,COMPUTED,0.5,COMPUTED
Calgary Intl A,12-Jul-20,10.5,ACTUAL,21.1,ACTUAL,16.2,AGGREGATED,13.9,AGGREGATED,15,AGGREGATED,1.6,COMPUTED,0.7,COMPUTED
Calgary Intl A,13-Jul-20,9,ACTUAL,19.3,ACTUAL,14.3,AGGREGATED,11.1,AGGREGATED,309.4,AGGREGATED,1.9,COMPUTED,0.8,COMPUTED
Calgary Intl A,14-Jul-20,11.7,ACTUAL,23.7,ACTUAL,17.3,AGGREGATED,15.6,AGGREGATED,275,AGGREGATED,2.4,COMPUTED,0.5,COMPUTED
Calgary Intl A,15-Jul-20,12.6,ACTUAL,23.1,ACTUAL,17.9,AGGREGATED,11.7,AGGREGATED,52,AGGREGATED,2.7,COMPUTED,0.5,COMPUTED
Calgary Intl A,16-Jul-20,11.6,ACTUAL,27.7,ACTUAL,18.8,AGGREGATED,15.9,AGGREGATED,197.5,AGGREGATED,2.6,COMPUTED,0.6,COMPUTED
Calgary Intl A,17-Jul-20,11,ACTUAL,22.1,ACTUAL,16.6,AGGREGATED,13.7,AGGREGATED,29.4,AGGREGATED,2.3,COMPUTED,0.8,COMPUTED
Calgary Intl A,18-Jul-20,10.8,ACTUAL,22.1,ACTUAL,16.6,AGGREGATED,9.5,AGGREGATED,164.9,AGGREGATED,2.1,COMPUTED,0.9,COMPUTED
Calgary Intl A,19-Jul-20,12.6,ACTUAL,21.3,ACTUAL,15.8,AGGREGATED,10.6,AGGREGATED,110.1,AGGREGATED,2.2,COMPUTED,0.6,COMPUTED
Calgary Intl A,20-Jul-20,10.8,ACTUAL,22.6,ACTUAL,17.6,AGGREGATED,10.7,AGGREGATED,100.5,AGGREGATED,1.9,COMPUTED,0.4,COMPUTED
Calgary Intl A,21-Jul-20,11.9,ACTUAL,25.8,ACTUAL,19.3,AGGREGATED,12,AGGREGATED,177.2,AGGREGATED,1.7,COMPUTED,0.5,COMPUTED
Calgary Intl A,22-Jul-20,14.8,ACTUAL,23.9,ACTUAL,19.8,AGGREGATED,13.3,AGGREGATED,27.1,AGGREGATED,1.5,COMPUTED,0.7,COMPUTED
Calgary Intl A,23-Jul-20,12.9,ACTUAL,22.3,ACTUAL,17.9,AGGREGATED,10.5,AGGREGATED,21.6,AGGREGATED,1.3,COMPUTED,0.8,COMPUTED
Calgary Intl A,24-Jul-20,9.7,ACTUAL,18.7,ACTUAL,13.5,AGGREGATED,12.8,AGGREGATED,,UNAVAILBLE,1.9,COMPUTED,0.5,COMPUTED
Calgary Intl A,25-Jul-20,7.3,ACTUAL,20.5,ACTUAL,14.5,AGGREGATED,8.6,AGGREGATED,,UNAVAILBLE,2,COMPUTED,0.7,COMPUTED
Calgary Intl A,26-Jul-20,9.2,ACTUAL,22.9,ACTUAL,17.1,AGGREGATED,7.9,AGGREGATED,,UNAVAILBLE,1.6,COMPUTED,0.4,COMPUTED
Calgary Intl A,27-Jul-20,10.8,ACTUAL,27.2,ACTUAL,20.1,AGGREGATED,15.8,AGGREGATED,171.6,AGGREGATED,1.6,COMPUTED,0.8,COMPUTED
Calgary Intl A,28-Jul-20,12.9,ACTUAL,29.4,ACTUAL,22.8,AGGREGATED,10.4,AGGREGATED,46.2,AGGREGATED,1.2,COMPUTED,0.8,COMPUTED
Calgary Intl A,29-Jul-20,17.1,ACTUAL,27.4,ACTUAL,21.9,AGGREGATED,14.3,AGGREGATED,10,AGGREGATED,1.2,COMPUTED,1,COMPUTED
Calgary Intl A,30-Jul-20,15.9,ACTUAL,26.7,ACTUAL,21.6,AGGREGATED,11.8,AGGREGATED,34.4,AGGREGATED,1.4,COMPUTED,1,COMPUTED
Calgary Intl A,31-Jul-20,17.5,ACTUAL,27,ACTUAL,22,AGGREGATED,17.4,AGGREGATED,134.4,AGGREGATED,1.8,COMPUTED,0.8,COMPUTED
Calgary Intl A,01-Aug-20,15.5,ACTUAL,28.1,ACTUAL,21.4,AGGREGATED,17.5,AGGREGATED,166.4,AGGREGATED,2,COMPUTED,0.8,COMPUTED
Calgary Intl A,02-Aug-20,14.1,ACTUAL,28.2,ACTUAL,22.4,AGGREGATED,13,AGGREGATED,157.8,AGGREGATED,1.9,COMPUTED,0.7,COMPUTED
Calgary Intl A,03-Aug-20,15.1,ACTUAL,28.6,ACTUAL,20.6,AGGREGATED,15.5,AGGREGATED,264,AGGREGATED,2.2,COMPUTED,0.6,COMPUTED
Calgary Intl A,04-Aug-20,10.7,ACTUAL,25.6,ACTUAL,18.9,AGGREGATED,10.7,AGGREGATED,114.4,AGGREGATED,2,COMPUTED,0.4,COMPUTED
Calgary Intl A,05-Aug-20,12.2,ACTUAL,29.3,ACTUAL,21.7,AGGREGATED,13.7,AGGREGATED,166.2,AGGREGATED,1.7,COMPUTED,0.8,COMPUTED
Calgary Intl A,06-Aug-20,12.9,ACTUAL,29.2,ACTUAL,21.9,AGGREGATED,11.7,AGGREGATED,222.8,AGGREGATED,1.7,COMPUTED,0.7,COMPUTED
Calgary Intl A,07-Aug-20,9.2,ACTUAL,21.3,ACTUAL,15.1,AGGREGATED,21.9,AGGREGATED,296.1,AGGREGATED,1.9,COMPUTED,0.7,COMPUTED
Calgary Intl A,08-Aug-20,10.1,ACTUAL,22.6,ACTUAL,15.7,AGGREGATED,17.2,AGGREGATED,279,AGGREGATED,2.7,COMPUTED,0.5,COMPUTED
Calgary Intl A,09-Aug-20,5,ACTUAL,21.5,ACTUAL,14.9,AGGREGATED,13.4,AGGREGATED,278.1,AGGREGATED,2.1,COMPUTED,0.7,COMPUTED
Calgary Intl A,10-Aug-20,13.9,ACTUAL,26.5,ACTUAL,19.4,AGGREGATED,20.1,AGGREGATED,306.9,AGGREGATED,2.8,COMPUTED,0.5,COMPUTED
Calgary Intl A,11-Aug-20,8.5,ACTUAL,22.5,ACTUAL,16.4,AGGREGATED,14.2,AGGREGATED,185,AGGREGATED,2.7,COMPUTED,0.4,COMPUTED
Calgary Intl A,12-Aug-20,8.7,ACTUAL,19,ACTUAL,14.2,AGGREGATED,18.8,AGGREGATED,23.9,AGGREGATED,2.6,COMPUTED,0.4,COMPUTED
Calgary Intl A,13-Aug-20,6.9,ACTUAL,22.2,ACTUAL,15.1,AGGREGATED,12.9,AGGREGATED,265.5,AGGREGATED,2.2,COMPUTED,0.8,COMPUTED
Calgary Intl A,14-Aug-20,6.2,ACTUAL,22.9,ACTUAL,16.3,AGGREGATED,11.6,AGGREGATED,270.2,AGGREGATED,2.1,COMPUTED,0.5,COMPUTED
Calgary Intl A,15-Aug-20,11.6,ACTUAL,27.9,ACTUAL,18.8,AGGREGATED,10.8,AGGREGATED,134.3,AGGREGATED,3,COMPUTED,0.5,COMPUTED
Calgary Intl A,16-Aug-20,10.6,ACTUAL,31.1,ACTUAL,21.9,AGGREGATED,11.5,AGGREGATED,179.1,AGGREGATED,2.9,COMPUTED,0.5,COMPUTED
Calgary Intl A,17-Aug-20,14.5,ACTUAL,32.7,ACTUAL,23.7,AGGREGATED,16.5,AGGREGATED,310.9,AGGREGATED,2.7,COMPUTED,0.7,COMPUTED
Calgary Intl A,18-Aug-20,16,ACTUAL,33.4,ACTUAL,25.3,AGGREGATED,10.8,AGGREGATED,239.4,AGGREGATED,2.3,COMPUTED,1.1,COMPUTED
Calgary Intl A,19-Aug-20,14.9,ACTUAL,26.1,ACTUAL,19.8,AGGREGATED,15.6,AGGREGATED,11.8,AGGREGATED,2.4,COMPUTED,0.3,COMPUTED
Calgary Intl A,20-Aug-20,15.4,ACTUAL,25.4,ACTUAL,19.8,AGGREGATED,13.2,AGGREGATED,355,AGGREGATED,2.4,COMPUTED,0.2,COMPUTED
Calgary Intl A,21-Aug-20,10.7,ACTUAL,28,ACTUAL,19,AGGREGATED,13.7,AGGREGATED,169.4,AGGREGATED,2.8,COMPUTED,0.5,COMPUTED
Calgary Intl A,22-Aug-20,12,ACTUAL,24.6,ACTUAL,18.7,AGGREGATED,15.8,AGGREGATED,308.4,AGGREGATED,3.2,COMPUTED,0.3,COMPUTED
Calgary Intl A,23-Aug-20,8.4,ACTUAL,24.2,ACTUAL,15.8,AGGREGATED,8,AGGREGATED,22.6,AGGREGATED,3.1,COMPUTED,0.2,COMPUTED
Calgary Intl A,24-Aug-20,11.2,ACTUAL,29.3,ACTUAL,17.8,AGGREGATED,14.8,AGGREGATED,75.4,AGGREGATED,3.8,COMPUTED,0.3,COMPUTED
Calgary Intl A,25-Aug-20,10.8,ACTUAL,23.3,ACTUAL,16.3,AGGREGATED,12.1,AGGREGATED,39.7,AGGREGATED,3.4,COMPUTED,0.2,COMPUTED
Calgary Intl A,26-Aug-20,7.2,ACTUAL,24.4,ACTUAL,16.1,AGGREGATED,8.2,AGGREGATED,106.7,AGGREGATED,3.1,COMPUTED,0.2,COMPUTED
Calgary Intl A,27-Aug-20,9,ACTUAL,20.2,ACTUAL,14.2,AGGREGATED,13.3,AGGREGATED,9.7,AGGREGATED,3,COMPUTED,0.3,COMPUTED
Calgary Intl A,28-Aug-20,9,ACTUAL,26.1,ACTUAL,17.6,AGGREGATED,9.5,AGGREGATED,175.9,AGGREGATED,3.3,COMPUTED,0.4,COMPUTED
Calgary Intl A,29-Aug-20,9,ACTUAL,19.8,ACTUAL,12.1,AGGREGATED,17.7,AGGREGATED,259.6,AGGREGATED,3.5,COMPUTED,0.5,COMPUTED
Calgary Intl A,30-Aug-20,6.8,ACTUAL,18.6,ACTUAL,11.9,AGGREGATED,9.2,AGGREGATED,325.5,AGGREGATED,4.1,COMPUTED,0.4,COMPUTED
Calgary Intl A,31-Aug-20,5.8,ACTUAL,20.2,ACTUAL,13.6,AGGREGATED,13.3,AGGREGATED,210.9,AGGREGATED,4.5,COMPUTED,0.3,COMPUTED
Calgary Intl A,01-Sep-20,10.9,ACTUAL,23.7,ACTUAL,17.8,AGGREGATED,11.5,AGGREGATED,330.3,AGGREGATED,4.3,COMPUTED,0.1,COMPUTED
Calgary Intl A,02-Sep-20,9.5,ACTUAL,19.1,ACTUAL,13.8,AGGREGATED,19.8,AGGREGATED,313.8,AGGREGATED,4.5,COMPUTED,0.2,COMPUTED
Calgary Intl A,03-Sep-20,4.6,ACTUAL,24.7,ACTUAL,14.4,AGGREGATED,9.1,AGGREGATED,8,AGGREGATED,4.6,COMPUTED,0.1,COMPUTED
Calgary Intl A,04-Sep-20,6.4,ACTUAL,27.5,ACTUAL,17,AGGREGATED,10.7,AGGREGATED,157.4,AGGREGATED,5.5,COMPUTED,0.2,COMPUTED
Calgary Intl A,05-Sep-20,11.3,ACTUAL,29.1,ACTUAL,19.5,AGGREGATED,12.4,AGGREGATED,0.2,AGGREGATED,5.9,COMPUTED,0.3,COMPUTED
Calgary Intl A,06-Sep-20,5,ACTUAL,15.6,ACTUAL,10.9,AGGREGATED,12.7,AGGREGATED,20.5,AGGREGATED,5.9,COMPUTED,0.1,COMPUTED
Calgary Intl A,07-Sep-20,2.5,ACTUAL,10.9,ACTUAL,6.2,AGGREGATED,17.5,AGGREGATED,337.9,AGGREGATED,5.2,COMPUTED,0.3,COMPUTED
Calgary Intl A,08-Sep-20,1.1,ACTUAL,20.4,ACTUAL,10.6,AGGREGATED,14.7,AGGREGATED,299.4,AGGREGATED,5.5,COMPUTED,0.1,COMPUTED
Calgary Intl A,09-Sep-20,6,ACTUAL,22.9,ACTUAL,14.8,AGGREGATED,6.4,AGGREGATED,168.5,AGGREGATED,6.5,COMPUTED,0.1,COMPUTED
Calgary Intl A,10-Sep-20,6.9,ACTUAL,25.1,ACTUAL,16.7,AGGREGATED,4.6,AGGREGATED,199.8,AGGREGATED,6.1,COMPUTED,0,COMPUTED
Calgary Intl A,11-Sep-20,8.3,ACTUAL,29,ACTUAL,17.8,AGGREGATED,10.4,AGGREGATED,215.5,AGGREGATED,5.9,COMPUTED,0,COMPUTED
Calgary Intl A,12-Sep-20,8.8,ACTUAL,18.2,ACTUAL,12.8,AGGREGATED,17,AGGREGATED,131.2,AGGREGATED,6.8,COMPUTED,0.1,COMPUTED
Calgary Intl A,13-Sep-20,7.2,ACTUAL,15.4,ACTUAL,10.6,AGGREGATED,15.7,AGGREGATED,12.3,AGGREGATED,7.7,COMPUTED,0,COMPUTED
Calgary Intl A,14-Sep-20,6.8,ACTUAL,9.8,ACTUAL,7.9,AGGREGATED,13.8,AGGREGATED,343.2,AGGREGATED,7.1,COMPUTED,0,COMPUTED
Calgary Intl A,15-Sep-20,7.1,ACTUAL,11.4,ACTUAL,8.9,AGGREGATED,9.3,AGGREGATED,19.3,AGGREGATED,6.8,COMPUTED,0,COMPUTED
Calgary Intl A,16-Sep-20,6.7,ACTUAL,19.9,ACTUAL,12.2,AGGREGATED,11.6,AGGREGATED,159.6,AGGREGATED,6.9,COMPUTED,0.1,COMPUTED
Calgary Intl A,17-Sep-20,5.4,ACTUAL,21.7,ACTUAL,13.6,AGGREGATED,11.8,AGGREGATED,146.4,AGGREGATED,7.7,COMPUTED,0,COMPUTED
Calgary Intl A,18-Sep-20,6.7,ACTUAL,20.2,ACTUAL,13.3,AGGREGATED,6.4,AGGREGATED,146.2,AGGREGATED,8,COMPUTED,0,COMPUTED
Calgary Intl A,19-Sep-20,10,ACTUAL,20.1,ACTUAL,15.7,AGGREGATED,9.4,AGGREGATED,279.9,AGGREGATED,7.9,COMPUTED,0,COMPUTED
Calgary Intl A,20-Sep-20,8,ACTUAL,19.8,ACTUAL,15,AGGREGATED,14,AGGREGATED,357.1,AGGREGATED,8.9,COMPUTED,0,COMPUTED
Calgary Intl A,21-Sep-20,4.7,ACTUAL,21.2,ACTUAL,13.2,AGGREGATED,8.6,AGGREGATED,297.5,AGGREGATED,9.2,COMPUTED,0,COMPUTED
Calgary Intl A,22-Sep-20,4.6,ACTUAL,16.9,ACTUAL,10.8,AGGREGATED,12,AGGREGATED,136.9,AGGREGATED,7.9,COMPUTED,0.1,COMPUTED
Calgary Intl A,23-Sep-20,3.6,ACTUAL,22.3,ACTUAL,13.2,AGGREGATED,10.5,AGGREGATED,210.8,AGGREGATED,7.1,COMPUTED,0.3,COMPUTED
Calgary Intl A,24-Sep-20,9.9,ACTUAL,19.6,ACTUAL,15.5,AGGREGATED,21.8,AGGREGATED,269.5,AGGREGATED,6.6,COMPUTED,0.2,COMPUTED
Calgary Intl A,25-Sep-20,6,ACTUAL,16.1,ACTUAL,11.9,AGGREGATED,11.4,AGGREGATED,230.8,AGGREGATED,6.4,COMPUTED,0.1,COMPUTED
Calgary Intl A,26-Sep-20,6,ACTUAL,16.6,ACTUAL,11.3,AGGREGATED,19.6,AGGREGATED,289.8,AGGREGATED,7.3,COMPUTED,0,COMPUTED
Calgary Intl A,27-Sep-20,6.5,ACTUAL,16.7,ACTUAL,11.7,AGGREGATED,16.8,AGGREGATED,270.9,AGGREGATED,7.9,COMPUTED,0,COMPUTED
Calgary Intl A,28-Sep-20,7.6,ACTUAL,22,ACTUAL,15.8,AGGREGATED,18.9,AGGREGATED,246.4,AGGREGATED,8,COMPUTED,0,COMPUTED
Calgary Intl A,29-Sep-20,8.1,ACTUAL,18.3,ACTUAL,13.9,AGGREGATED,16.6,AGGREGATED,14,AGGREGATED,8.2,COMPUTED,0,COMPUTED
Calgary Intl A,30-Sep-20,6.2,ACTUAL,14.4,ACTUAL,10.3,AGGREGATED,8.2,AGGREGATED,57.6,AGGREGATED,9.5,COMPUTED,0,COMPUTED
Calgary Intl A,01-Oct-20,3.4,ACTUAL,24.2,ACTUAL,11.9,AGGREGATED,11,AGGREGATED,178.1,AGGREGATED,10.4,COMPUTED,0,COMPUTED
Calgary Intl A,02-Oct-20,5.8,ACTUAL,20.1,ACTUAL,12.5,AGGREGATED,10.8,AGGREGATED,357.1,AGGREGATED,11.4,COMPUTED,0,COMPUTED
Calgary Intl A,03-Oct-20,4,ACTUAL,22.6,ACTUAL,12.6,AGGREGATED,10.2,AGGREGATED,181.8,AGGREGATED,12,COMPUTED,0,COMPUTED
Calgary Intl A,04-Oct-20,9.2,ACTUAL,23.4,ACTUAL,14.8,AGGREGATED,11.9,AGGREGATED,358.7,AGGREGATED,11.3,COMPUTED,0,COMPUTED
Calgary Intl A,05-Oct-20,4.7,ACTUAL,23.4,ACTUAL,15.1,AGGREGATED,16.1,AGGREGATED,266.6,AGGREGATED,11,COMPUTED,0,COMPUTED
Calgary Intl A,06-Oct-20,6.9,ACTUAL,18.1,ACTUAL,12.8,AGGREGATED,11.1,AGGREGATED,84.5,AGGREGATED,9.8,COMPUTED,0,COMPUTED
Calgary Intl A,07-Oct-20,5.6,ACTUAL,15.8,ACTUAL,10.4,AGGREGATED,11.2,AGGREGATED,147.8,AGGREGATED,10.3,COMPUTED,0,COMPUTED
Calgary Intl A,08-Oct-20,4.8,ACTUAL,17.9,ACTUAL,9.9,AGGREGATED,15,AGGREGATED,112.3,AGGREGATED,11.7,COMPUTED,0,COMPUTED
Calgary Intl A,09-Oct-20,3.3,ACTUAL,12.4,ACTUAL,7.5,AGGREGATED,14,AGGREGATED,161.8,AGGREGATED,12,COMPUTED,0,COMPUTED
